shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
plus_shape,mlp2,"{""h"": 64}",0,4611,15000,0.005,0.9893482327461243,0.9882798194885254,0.9898610711097717,0.9969363212585449,0.973621129989624,0.8657718300819397,1.0,0.9949186444282532,0.9887640476226807,0.0358305461704731,0.992814302444458,nan,12100,15000,38.5
plus_shape,spline1,"{""G"": 4, ""h"": 1}",0,34,15000,0.01,0.6741288900375366,0.6602957248687744,0.7927149534225464,0.480392187833786,0.6131095290184021,0.2863534688949585,0.3780864179134369,0.5477641820907593,0.516853928565979,0.8014483451843262,0.6644591689109802,nan,5300,8300,21.3
plus_shape,spline1,"{""G"": 4, ""h"": 2}",0,65,15000,0.01,0.8257808089256287,0.8269022703170776,0.903116762638092,0.7414215803146362,0.7761790752410889,0.3109619617462158,0.5046296119689941,0.897357702255249,0.7752808928489685,0.42170894145965576,0.8232644200325012,nan,8700,11700,32.4
plus_shape,spline1,"{""G"": 4, ""h"": 4}",0,127,15000,0.01,0.8790395259857178,0.8768481612205505,0.909125030040741,0.8756127953529358,0.8097522258758545,0.2997762858867645,0.7824074029922485,0.936991810798645,0.8146067261695862,0.3287464380264282,0.8772581815719604,nan,5000,8000,23.4
plus_shape,spline1,"{""G"": 4, ""h"": 8}",0,251,15000,0.01,0.9821267127990723,0.978723406791687,0.9834772944450378,0.9914215803146362,0.9520383477210999,0.7673377990722656,0.9953703880310059,0.9888210892677307,0.9719101190567017,0.07422099262475967,0.9800423383712769,nan,13700,15000,52.3
plus_shape,spline1,"{""G"": 4, ""h"": 16}",0,499,15000,0.01,0.9884455800056458,0.9893617033958435,0.9906120896339417,0.9963235855102539,0.9776179194450378,0.8814317584037781,0.9953703880310059,0.996951162815094,0.9887640476226807,0.03902655839920044,0.9909897446632385,nan,13800,15000,71.5
plus_shape,spline1,"{""G"": 4, ""h"": 32}",0,995,15000,0.01,0.9931395649909973,0.9926072955131531,0.995118260383606,0.9963235855102539,0.9824140667915344,0.9217002391815186,0.9984567761421204,0.9949186444282532,0.9943820238113403,0.028029460459947586,0.9969590306282043,nan,13200,15000,111.0
plus_shape,spline1,"{""G"": 8, ""h"": 1}",0,58,15000,0.01,0.6546307802200317,0.6586729288101196,0.7529102563858032,0.47732844948768616,0.6946442723274231,0.3668903708457947,0.4830246865749359,0.47357723116874695,0.09550561755895615,0.7418370246887207,0.6528359651565552,nan,10400,13400,37.9
plus_shape,spline1,"{""G"": 8, ""h"": 2}",0,113,15000,0.01,0.8432930111885071,0.8413270711898804,0.8268869519233704,0.9068627953529358,0.7865707278251648,0.22371365129947662,0.9012345671653748,0.9105690717697144,0.4269663095474243,0.4354284703731537,0.8434247970581055,nan,4200,7200,22.5
plus_shape,spline1,"{""G"": 8, ""h"": 4}",0,223,15000,0.01,0.974544107913971,0.9698882102966309,0.9763424396514893,0.9846814274787903,0.9368505477905273,0.6957494616508484,0.9876543283462524,0.9827235341072083,0.9550561904907227,0.10612897574901581,0.9726089239120483,nan,7500,10500,37.1
plus_shape,spline1,"{""G"": 8, ""h"": 8}",0,443,15000,0.01,0.9868206977844238,0.9834114909172058,0.9831017851829529,0.9957107901573181,0.9680255651473999,0.8120805621147156,0.9938271641731262,0.996951162815094,0.9719101190567017,0.06165196746587753,0.9869576692581177,nan,6700,9700,44.3
plus_shape,spline1,"{""G"": 8, ""h"": 16}",0,883,15000,0.01,0.9945838451385498,0.9917057156562805,0.9936162233352661,0.9969363212585449,0.9808153510093689,0.9105145335197449,0.9969136118888855,0.996951162815094,0.9943820238113403,0.03172412887215614,0.9969139695167542,nan,9300,12300,85.1
plus_shape,spline1,"{""G"": 8, ""h"": 32}",0,1763,15000,0.01,0.9938616752624512,0.988460123538971,0.9902365803718567,0.9957107901573181,0.9752198457717896,0.8747203350067139,0.9969136118888855,0.9949186444282532,0.983146071434021,0.05109453573822975,0.9988962411880493,nan,7100,10100,116.7
plus_shape,spline1,"{""G"": 16, ""h"": 1}",0,106,15000,0.01,0.7772160768508911,0.7722682952880859,0.7852046489715576,0.8523284792900085,0.6402877569198608,0.2572706937789917,0.8287037014961243,0.8678861260414124,0.0,0.5149685740470886,0.7732576131820679,nan,6500,9500,32.1
plus_shape,spline1,"{""G"": 16, ""h"": 2}",0,209,15000,0.01,0.8376963138580322,0.8299675583839417,0.8351483345031738,0.8762255311012268,0.7585931420326233,0.30648770928382874,0.8240740895271301,0.9105690717697144,0.2977527976036072,0.4085487425327301,0.8351353406906128,nan,1800,5000,19.7
plus_shape,spline1,"{""G"": 16, ""h"": 4}",0,415,15000,0.01,0.9770716428756714,0.9749369025230408,0.9827262759208679,0.9859068989753723,0.9440447688102722,0.7561521530151367,0.9845678806304932,0.9867885708808899,0.983146071434021,0.08390772342681885,0.9791863560676575,nan,10700,13700,66.3
plus_shape,spline1,"{""G"": 16, ""h"": 8}",0,827,15000,0.01,0.9897093176841736,0.9870176911354065,0.9906120896339417,0.992647111415863,0.9720223546028137,0.8702461123466492,0.9922839403152466,0.9928861260414124,0.9943820238113403,0.05352262780070305,0.9939180612564087,nan,11600,14600,100.8
plus_shape,spline1,"{""G"": 16, ""h"": 16}",0,1651,15000,0.01,0.985015332698822,0.9821493029594421,0.9887344837188721,0.9877451062202454,0.960831344127655,0.8299776315689087,0.9891975522041321,0.9867885708808899,0.9943820238113403,0.08395600318908691,0.9952921271324158,nan,4800,7800,88.2
plus_shape,spline1,"{""G"": 16, ""h"": 32}",0,3299,15000,0.01,0.9756273627281189,0.9749369025230408,0.9800976514816284,0.9852941632270813,0.9504396319389343,0.7472035884857178,0.9891975522041321,0.9827235341072083,0.983146071434021,0.09416978806257248,0.9905843138694763,nan,600,5000,96.3
plus_shape,spline3,"{""G"": 4, ""h"": 1}",0,46,15000,0.01,0.7838960289955139,0.7836278676986694,0.8238828182220459,0.748774528503418,0.743405282497406,0.304250568151474,0.5787037014961243,0.8607723116874695,0.0,0.5017608404159546,0.7848582863807678,nan,13500,15000,73.1
plus_shape,spline3,"{""G"": 4, ""h"": 2}",0,89,15000,0.01,0.9490882754325867,0.9468085169792175,0.9466766715049744,0.9767157435417175,0.9080735445022583,0.463087260723114,0.9722222089767456,0.979674756526947,0.9382022619247437,0.1601228415966034,0.9516150951385498,nan,12700,15000,86.0
plus_shape,spline3,"{""G"": 4, ""h"": 4}",0,175,15000,0.01,0.9868206977844238,0.9861161112785339,0.9883589744567871,0.998161792755127,0.9656274914741516,0.8344519138336182,0.9969136118888855,0.9989836812019348,0.9943820238113403,0.043010808527469635,0.9861918091773987,nan,14200,15000,101.9
